question,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
calculate the distance traveled by the car in a given time.,2,1,11,99,,95.15,,11,27.27,100,72.73,45.45,0,0,0,0,0,0,0,0,27.27,27.27,0,18.18,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,27.27,0,9.09,18.18,0,0,0,0,18.18,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
can you predict the outcome of this social experiment?,2,1,9,66.04,99,1,,9,33.33,100,66.67,55.56,22.22,11.11,0,0,11.11,0,0,11.11,22.22,11.11,0,11.11,11.11,0,0,0,11.11,11.11,0,0,0,0,0,44.44,0,44.44,0,22.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
apply the principles of economics to solve the scarcity problem.,2,1,10,99,,7.03,,10,40,80,50,40,0,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,10,0,0,10,0,10,0,20,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
solve the system of linear equations using matrix operations.,2,1,9,99,,10.18,,9,22.22,55.56,44.44,22.22,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,0,0,0,22.22,0,0,11.11,0,11.11,0,22.22,0,22.22,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
illustrate the concept of natural selection with examples.,2,1,8,99,,15.38,,8,62.5,62.5,50,37.5,0,0,0,0,0,0,0,0,12.5,12.5,0,25,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
use statistical analysis to determine the correlation between variables.,2,1,9,99,2.75,99,,9,66.67,88.89,55.56,33.33,0,0,0,0,0,0,0,0,11.11,11.11,0,22.22,0,0,0,0,22.22,0,0,0,0,0,0,55.56,0,55.56,22.22,22.22,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
demonstrate the process of dna replication in a model.,2,1,9,99,,10.18,,9,33.33,55.56,44.44,44.44,0,0,0,0,0,0,0,0,22.22,22.22,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
determine the ph of the solution using a ph indicator.,2,1,10,99,,63.35,,10,30,80,60,40,0,0,0,0,0,0,0,0,30,30,0,10,0,0,0,0,20,0,0,10,0,10,0,40,0,40,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
model the behavior of a pendulum using mathematical equations.,2,1,9,99,,,,9,44.44,55.56,44.44,33.33,0,0,0,0,0,0,0,0,22.22,22.22,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
how can you experiment to investigate the effects of temperature on plant growth?,2,1,13,96.67,98.04,30.98,,13,30.77,76.92,53.85,53.85,7.69,7.69,0,0,7.69,0,0,0,7.69,7.69,0,23.08,7.69,7.69,0,0,7.69,0,0,0,0,0,0,38.46,0,38.46,23.08,23.08,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
show the steps to calculate the perimeter of a rectangle.,2,1,10,99,,63.35,,10,30,90,60,50,0,0,0,0,0,0,0,0,30,30,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
examine the historical data to analyze economic trends.,2,1,8,99,,99,,8,50,75,37.5,25,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
modify the algorithm to improve the efficiency of the sorting process.,2,1,11,99,,,99,11,45.45,72.73,45.45,45.45,0,0,0,0,0,0,0,0,27.27,27.27,0,18.18,0,0,0,0,0,0,0,18.18,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
calculate the velocity of the object in free fall.,2,1,9,99,,99,99,9,22.22,88.89,66.67,44.44,0,0,0,0,0,0,0,0,22.22,22.22,0,22.22,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,33.33,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
can you predict the outcome of the market based on current trends?,2,1,12,99,98.75,1,,12,25,91.67,66.67,50,8.33,8.33,0,0,8.33,0,0,0,16.67,16.67,0,16.67,8.33,0,0,0,16.67,8.33,0,0,0,0,0,33.33,0,33.33,0,16.67,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,16.67,8.33,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
apply the principles of engineering to solve this structural problem.,2,1,10,99,,7.03,,10,40,70,50,40,10,0,0,0,0,0,0,10,20,10,0,20,0,0,0,0,10,0,0,10,0,10,0,20,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
solve the calculus problem involving integration.,2,1,6,99,1,99,,6,66.67,83.33,50,16.67,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,16.67,0,16.67,16.67,0,16.67,0,50,0,50,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0
illustrate the water cycle in a detailed diagram.,2,1,8,99,,99,,8,37.5,62.5,50,37.5,0,0,0,0,0,0,0,0,25,25,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
use probability theory to determine the chances of drawing specific cards.,2,1,11,99,,50.45,,11,45.45,81.82,54.55,27.27,0,0,0,0,0,0,0,0,9.09,9.09,0,18.18,0,0,0,0,18.18,9.09,0,0,0,0,0,45.45,0,45.45,18.18,9.09,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
demonstrate the steps of a chemical reaction using a laboratory setup.,2,1,11,99,,5.07,,11,36.36,81.82,45.45,36.36,0,0,0,0,0,0,0,0,27.27,27.27,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,18.18,0,18.18,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
determine the mass of the unknown substance through gravimetric analysis.,2,1,10,99,,63.35,,10,60,70,60,40,0,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,10,10,0,0,0,0,0,30,0,30,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
model the spread of a contagious disease in a population.,2,1,10,99,,63.35,,10,30,80,50,50,0,0,0,0,0,0,0,0,30,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
how can you experiment to verify the laws of motion proposed by newton?,2,1,13,96.67,98.04,2.93,,13,15.38,84.62,53.85,53.85,7.69,7.69,0,0,7.69,0,0,0,7.69,7.69,0,23.08,7.69,7.69,0,0,7.69,0,0,7.69,0,0,7.69,23.08,0,23.08,7.69,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
show the procedure to calculate the area of a trapezoid.,2,1,10,99,,7.03,,10,30,80,60,50,0,0,0,0,0,0,0,0,30,30,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
examine the literary text to analyze its themes and symbols.,2,1,10,89.52,,63.35,,10,40,70,40,40,10,0,0,0,0,0,0,10,20,10,0,10,0,0,10,0,0,0,0,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
modify the algorithm to accommodate larger data sets.,2,1,8,99,,,,8,25,62.5,37.5,25,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
calculate the acceleration of a car during a specific time interval.,2,1,11,99,,95.15,,11,36.36,100,63.64,45.45,0,0,0,0,0,0,0,0,27.27,27.27,0,18.18,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,9.09,0,0,0,0,18.18,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
can you predict the outcome of this social policy on poverty?,2,1,11,89.52,99,1,,11,27.27,90.91,63.64,54.55,18.18,9.09,0,0,9.09,0,0,9.09,18.18,9.09,0,18.18,9.09,0,0,0,9.09,9.09,0,9.09,0,0,9.09,27.27,0,27.27,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
apply mathematical principles to solve this optimization problem.,2,1,8,89.52,,15.38,,8,50,62.5,37.5,25,12.5,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,12.5,0,0,12.5,0,12.5,0,25,0,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
solve the geometry puzzle involving angles and lines.,2,1,8,89.52,,99,,8,25,75,37.5,25,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,12.5,0,0,12.5,0,12.5,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
illustrate the concept of supply and demand in an economic graph.,2,1,11,99,,50.45,,11,27.27,81.82,45.45,45.45,0,0,0,0,0,0,0,0,18.18,18.18,0,18.18,0,0,9.09,0,0,0,0,9.09,0,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
use calculus to determine the maximum value of the function.,2,1,10,99,,7.03,,10,40,80,80,40,0,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,20,0,20,0,0,0,0,20,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
demonstrate the steps of a biological process using an interactive model.,2,1,11,99,,5.07,,11,36.36,81.82,54.55,36.36,0,0,0,0,0,0,0,0,27.27,27.27,0,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,18.18,0,18.18,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
determine the density of an irregular object using displacement.,2,1,9,99,2.75,77.17,,9,44.44,66.67,55.56,33.33,0,0,0,0,0,0,0,0,22.22,22.22,0,11.11,0,0,0,0,22.22,0,0,0,0,0,0,33.33,0,33.33,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
model the movement of planets in the solar system.,2,1,9,99,,77.17,,9,22.22,55.56,44.44,44.44,0,0,0,0,0,0,0,0,22.22,22.22,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
how can you experiment to test the effects of different fertilizers on plant growth?,2,1,14,96.35,79.51,24.32,,14,28.57,78.57,57.14,50,7.14,7.14,0,0,7.14,0,0,0,7.14,7.14,0,21.43,7.14,7.14,0,0,7.14,7.14,0,0,0,0,0,35.71,0,35.71,14.29,21.43,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0
show the process to calculate the surface area of a sphere.,2,1,11,99,,50.45,,11,27.27,81.82,54.55,45.45,0,0,0,0,0,0,0,0,27.27,27.27,0,18.18,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
examine the data to identify outliers and anomalies.,2,1,8,98.55,1.71,99,,8,50,75,37.5,37.5,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,37.5,0,37.5,25,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
modify the code to fix the software bug.,2,1,8,99,,,,8,12.5,62.5,37.5,37.5,0,0,0,0,0,0,0,0,25,25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
calculate the force required to move an object up an inclined plane.,2,1,12,99,,39.59,,12,25,75,58.33,41.67,0,0,0,0,0,0,0,0,25,25,0,16.67,0,0,0,0,8.33,0,8.33,8.33,0,0,8.33,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,16.67,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0
can you predict the outcome of the weather based on atmospheric conditions?,2,1,12,99,98.75,1,,12,41.67,75,58.33,50,8.33,8.33,0,0,8.33,0,0,0,16.67,16.67,0,16.67,8.33,0,0,0,16.67,0,0,0,0,0,0,33.33,0,33.33,0,16.67,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
apply principles of psychology to solve a behavioral problem.,2,1,9,99,,10.18,,9,44.44,66.67,44.44,33.33,0,0,0,0,0,0,0,0,11.11,11.11,0,22.22,0,0,0,0,11.11,0,0,11.11,0,11.11,0,22.22,0,22.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
solve the physics problem involving conservation of momentum.,2,1,8,99,,89.39,,8,62.5,75,37.5,25,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,12.5,0,0,12.5,0,12.5,0,25,0,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
illustrate the concept of evolution through a timeline of species.,2,1,10,99,,63.35,,10,60,70,50,50,0,0,0,0,0,0,0,0,20,20,0,30,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
use statistical analysis to determine the average test scores.,2,1,9,99,,77.17,,9,44.44,77.78,55.56,22.22,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,0,0,0,22.22,11.11,11.11,0,0,0,0,33.33,0,33.33,22.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
demonstrate the steps of a computer algorithm using pseudocode.,2,1,9,99,,10.18,,9,44.44,88.89,44.44,33.33,0,0,0,0,0,0,0,0,22.22,22.22,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,22.22,22.22,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
determine the concentration of a solution through titration.,2,1,8,99,,99,,8,62.5,87.5,62.5,50,0,0,0,0,0,0,0,0,25,25,0,25,0,0,0,0,12.5,0,0,12.5,0,12.5,0,37.5,0,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
